"customer_id","total_orders","total_spend","avg_order_value","customer_tenure_days","orders_last_30d","days_since_last_order","category_diversity","delivery_risk","cltv_label"
"49529811",4,"8486.37","2121.5925",468,0,234,3,"0.14444444444444443","0"
"49617531",2,"5621.07","2810.535",491,0,483,2,"0.05555555555555555","0"
"49617892",3,"9000.82","3000.2733333333335",551,1,17,3,"0.029629629629629627","0"
"49756591",3,"3610.28","1203.4266666666667",504,0,254,2,"0.2074074074074074","0"
"49769532",1,"3321.85","3321.85",330,0,330,1,"0.06666666666666667","0"
"49795571",3,"3930.92","1310.3066666666666",545,1,2,3,"0","0"
"49806393",4,"9396.95","2349.2375",568,0,245,3,"0.03888888888888889","0"
"49833888",1,"3541.32","3541.32",378,0,378,1,"0","0"
"49869358",1,"367.08","367.08",150,0,150,1,"0.28888888888888886","0"
"49881540",2,"1947.05","973.525",446,0,351,2,"0.011111111111111112","0"
"49915498",1,"3928","3928",290,0,290,1,"0.3333333333333333","0"
"49970560",3,"6762.54","2254.18",516,0,51,3,"0.08888888888888889","0"
"49985597",2,"7589.11","3794.555",499,0,49,2,"0.044444444444444446","0"
"50015282",2,"5764.72","2882.36",218,0,51,2,"0.05555555555555555","0"
"92885616",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"50045027",1,"530.85","530.85",396,0,396,1,"0.022222222222222223","0"
"50080663",3,"10163.05","3387.6833333333334",166,0,69,3,"0.05185185185185185","0"
"50105174",2,"5779.78","2889.89",576,0,522,2,"0.15555555555555556","0"
"50229203",2,"2761.32","1380.66",73,1,11,2,"0.2777777777777778","0"
"50392139",1,"1711.61","1711.61",334,0,334,1,"0.1111111111111111","0"
"50484778",1,"866.17","866.17",420,0,420,1,"0.17777777777777778","0"
"50518311",2,"5082.86","2541.43",518,0,296,2,"0.044444444444444446","0"
"50527764",1,"1246.63","1246.63",541,0,541,1,"0.1111111111111111","0"
"50557979",4,"5534.78","1383.695",341,0,125,4,"0.03888888888888889","0"
"50572914",2,"3905.92","1952.96",575,0,561,2,"0.14444444444444443","0"
"50630016",2,"2090.87","1045.435",190,0,134,2,"0.05555555555555555","0"
"50632192",3,"2440.08","813.36",442,0,228,3,"0.2","0"
"50650215",1,"827.77","827.77",431,0,431,1,"0.6","0"
"50652909",1,"2232.88","2232.88",379,0,379,1,"0","0"
"50680889",1,"2783.74","2783.74",238,0,238,1,"0","0"
"50760752",2,"3769.99","1884.995",192,0,141,2,"0","0"
"50781611",3,"6601.93","2200.6433333333334",572,0,116,3,"0.22962962962962963","0"
"50899600",4,"8847.03","2211.7575",453,0,109,4,"0.05555555555555555","0"
"50953418",2,"4712.32","2356.16",590,0,422,2,"0.14444444444444443","0"
"50968312",3,"7064.82","2354.94",389,0,235,2,"0.06666666666666667","0"
"51014003",2,"9232.39","4616.195",538,0,384,2,"0","0"
"51034600",2,"2828.56","1414.28",196,0,63,2,"0.13333333333333333","0"
"51040116",1,"4749.99","4749.99",329,0,329,1,"0.1111111111111111","0"
"51048402",2,"5004.84","2502.42",301,0,233,2,"0","0"
"51119088",4,"7332.24","1833.06",551,0,152,3,"0.16111111111111112","0"
"51174875",2,"4454.11","2227.055",363,1,16,2,"0.26666666666666666","0"
"51341672",3,"10981.47","3660.49",436,0,37,2,"0.05925925925925926","0"
"51387106",1,"1086.27","1086.27",101,0,101,1,"0.26666666666666666","0"
"51476157",4,"10251.23","2562.8075",553,1,0,3,"0.2111111111111111","0"
"51503088",3,"6078.18","2026.06",375,0,332,3,"0.21481481481481482","0"
"51544662",2,"1622.98","811.49",589,0,257,2,"0.1","0"
"51547198",1,"4476.55","4476.55",201,0,201,1,"0.022222222222222223","0"
"51556553",1,"1817.16","1817.16",174,0,174,1,"0.28888888888888886","0"
"51557673",1,"4360.12","4360.12",202,0,202,1,"0","0"
"51592174",3,"7128.07","2376.0233333333335",517,0,310,2,"0.11851851851851852","0"
"51661209",5,"8966.91","1793.382",496,1,16,5,"0.24444444444444444","0"
"51669263",3,"8612.51","2870.8366666666666",370,0,243,3,"0.08888888888888889","0"
"51670882",5,"7824.92","1564.984",582,0,162,5,"0.2","0"
"51812283",1,"486.28","486.28",352,0,352,1,"0.2222222222222222","0"
"51833636",2,"4315.46","2157.73",505,0,306,2,"0.37777777777777777","0"
"51872499",2,"4379.29","2189.645",208,0,97,2,"0.26666666666666666","0"
"51945420",2,"6377.08","3188.54",379,0,222,2,"0.08888888888888889","0"
"51994597",2,"2173.31","1086.655",299,1,2,2,"0.022222222222222223","0"
"52001314",2,"5857.89","2928.945",399,0,317,1,"0.05555555555555555","0"
"52032226",2,"4486.23","2243.115",477,0,184,2,"0","0"
"52048413",1,"1705.95","1705.95",226,0,226,1,"0","0"
"52075070",2,"3392","1696",377,0,86,2,"0.011111111111111112","0"
"52085702",4,"12120.06","3030.015",508,1,11,4,"0.07222222222222222","0"
"52215833",2,"5073.74","2536.87",453,0,245,2,"0.07777777777777778","0"
"52279849",1,"2411.61","2411.61",482,0,482,1,"0.044444444444444446","0"
"52337289",1,"2368","2368",594,0,594,1,"0","0"
"52409516",4,"6936.84","1734.21",597,1,13,4,"0.2222222222222222","0"
"52417972",3,"3286.6","1095.5333333333333",427,0,135,2,"0.1111111111111111","0"
"52428250",3,"8223.27","2741.09",427,0,32,3,"0.007407407407407408","0"
"52613657",2,"5728.15","2864.075",587,0,62,1,"0.3111111111111111","0"
"52672659",1,"1416.18","1416.18",208,0,208,1,"0.044444444444444446","0"
"52678787",1,"3045.23","3045.23",14,1,14,1,"0.4","0"
"52757321",4,"10904.55","2726.1375",276,0,42,3,"0.18333333333333332","0"
"52770036",3,"3295.67","1098.5566666666666",542,0,293,3,"0.05185185185185185","0"
"52815265",1,"171.2","171.2",594,0,594,1,"0.4888888888888889","0"
"52862822",1,"1487.29","1487.29",267,0,267,1,"0","0"
"52913011",2,"8561.24","4280.62",437,0,71,1,"0.3","0"
"52915166",1,"309.62","309.62",305,0,305,1,"0.06666666666666667","0"
"53025962",2,"3490.16","1745.08",473,1,9,2,"0.011111111111111112","0"
"53076417",2,"3477.44","1738.72",389,0,359,2,"0.07777777777777778","0"
"53100521",1,"1648.07","1648.07",169,0,169,1,"0","0"
"53292177",3,"7854.63","2618.21",466,0,323,3,"0.044444444444444446","0"
"53299455",3,"6836.58","2278.86",421,0,81,3,"0.1925925925925926","0"
"53332493",3,"4858.98","1619.66",186,0,58,3,"0.34814814814814815","0"
"53354003",2,"1869.52","934.76",509,0,151,1,"0.06666666666666667","0"
"53392567",2,"4074.54","2037.27",515,0,397,2,"0.011111111111111112","0"
"53399500",1,"1063.23","1063.23",63,0,63,1,"0.15555555555555556","0"
"53538932",2,"5659.54","2829.77",377,0,184,2,"0.3333333333333333","0"
"53557741",1,"3092.96","3092.96",256,0,256,1,"0","0"
"53624677",3,"4187.16","1395.72",398,0,47,3,"0.24444444444444444","0"
"53636086",4,"7190.31","1797.5775",374,0,30,3,"0.17777777777777778","0"
"53640286",2,"2495.75","1247.875",343,0,34,2,"0.022222222222222223","0"
"53782978",1,"4111.84","4111.84",535,0,535,1,"0","0"
"53815931",1,"267.29","267.29",351,0,351,1,"0.08888888888888889","0"
"53974737",2,"4973.06","2486.53",530,0,93,2,"0.4","0"
"54038173",1,"2490.79","2490.79",257,0,257,1,"0","0"
"54057428",1,"2115.53","2115.53",62,0,62,1,"0","0"
"54139038",3,"7368.82","2456.2733333333335",313,0,49,2,"0.1111111111111111","0"
"54145987",3,"3310.69","1103.5633333333333",493,1,22,3,"0.05185185185185185","0"
"54216497",1,"2373.52","2373.52",417,0,417,1,"0","0"
"54222320",2,"4402.1","2201.05",558,0,501,2,"0.05555555555555555","0"
"54338574",2,"3370.05","1685.025",468,0,100,1,"0.044444444444444446","0"
"54347213",2,"2795.96","1397.98",424,0,191,2,"0.08888888888888889","0"
"54375571",1,"1440.56","1440.56",422,0,422,1,"0.5111111111111111","0"
"54580166",3,"5749.05","1916.35",277,0,136,3,"0.029629629629629627","0"
"54619715",2,"1149.58","574.79",327,0,312,2,"0","0"
"54680459",1,"1075.43","1075.43",370,0,370,1,"0.06666666666666667","0"
"54730270",4,"7085.34","1771.335",505,0,62,4,"0.2833333333333333","0"
"54748429",2,"7270.75","3635.375",368,0,51,2,"0.3","0"
"54797119",3,"4498.86","1499.62",459,0,130,3,"0.07407407407407407","0"
"54799731",1,"5349.56","5349.56",394,0,394,1,"0.044444444444444446","0"
"54837637",1,"385.71","385.71",392,0,392,1,"0.3333333333333333","0"
"54877984",2,"5168.5","2584.25",454,0,203,2,"0.07777777777777778","0"
"54885705",2,"703.54","351.77",441,0,245,2,"0.34444444444444444","0"
"54893418",2,"4660.06","2330.03",575,0,492,2,"0.044444444444444446","0"
"54923640",6,"12495.95","2082.6583333333333",367,1,2,4,"0.037037037037037035","0"
"54952806",3,"6396.48","2132.16",477,0,74,3,"0.08148148148148149","0"
"55007963",1,"209.59","209.59",59,0,59,1,"0.044444444444444446","0"
"55028958",3,"7614.45","2538.15",463,0,261,3,"0.17777777777777778","0"
"55042740",3,"7051.07","2350.3566666666666",520,0,218,2,"0.06666666666666667","0"
"55056284",2,"3036.22","1518.11",376,0,235,2,"0.044444444444444446","0"
"55060796",3,"7652.21","2550.7366666666667",474,0,213,1,"0.2074074074074074","0"
"46594066",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"55094848",1,"3867.53","3867.53",191,0,191,1,"0","0"
"55170753",2,"1902.71","951.355",458,1,9,2,"0.34444444444444444","0"
"55278329",1,"552.2","552.2",403,0,403,1,"0","0"
"55404382",2,"2527.51","1263.755",177,1,3,2,"0.12222222222222222","0"
"55425478",3,"7458.53","2486.1766666666667",490,0,43,3,"0.11851851851851852","0"
"55472026",2,"2277.77","1138.885",96,0,48,2,"0.2222222222222222","0"
"55552600",1,"2140.11","2140.11",441,0,441,1,"0","0"
"55693909",3,"5566.26","1855.42",524,0,276,3,"0","0"
"55733729",1,"959.01","959.01",121,0,121,1,"0.022222222222222223","0"
"55803572",1,"2551.93","2551.93",296,0,296,1,"0.1111111111111111","0"
"55936462",1,"1179.35","1179.35",218,0,218,1,"0","0"
"55971849",2,"4826.1","2413.05",532,0,320,2,"0.3888888888888889","0"
"56195475",3,"4916.95","1638.9833333333333",536,0,65,3,"0.1037037037037037","0"
"56248757",1,"464.47","464.47",67,0,67,1,"0.13333333333333333","0"
"56250563",1,"2440.73","2440.73",465,0,465,1,"0.044444444444444446","0"
"56352626",1,"1367.96","1367.96",419,0,419,1,"0.2","0"
"56441247",4,"7330.14","1832.535",574,0,303,3,"0.06666666666666667","0"
"56457995",2,"5213.21","2606.605",58,0,49,2,"0.13333333333333333","0"
"56480776",1,"1614.08","1614.08",153,0,153,1,"0.06666666666666667","0"
"56548063",3,"7606.91","2535.6366666666668",526,0,69,2,"0.05925925925925926","0"
"56572297",3,"11719.01","3906.3366666666666",288,0,158,3,"0.362962962962963","0"
"56604077",2,"3869.38","1934.69",268,0,68,2,"0.15555555555555556","0"
"56764791",1,"2172.56","2172.56",497,0,497,1,"0.06666666666666667","0"
"56780331",3,"9976.63","3325.5433333333335",515,0,312,2,"0.044444444444444446","0"
"57063557",1,"1686.55","1686.55",440,0,440,1,"0.17777777777777778","0"
"57081917",5,"12293.97","2458.794",194,1,3,3,"0.08444444444444445","0"
"57102800",3,"3594.15","1198.05",478,0,93,3,"0.21481481481481482","0"
"57207678",1,"726.41","726.41",137,0,137,1,"0","0"
"57213543",1,"1277.83","1277.83",445,0,445,1,"0","0"
"57217288",1,"3297.69","3297.69",95,0,95,1,"0.1111111111111111","0"
"57291761",6,"14216.08","2369.346666666667",589,1,9,4,"0.05185185185185185","0"
"57331847",2,"5284.84","2642.42",585,0,177,2,"0.2222222222222222","0"
"57340963",4,"5399.1","1349.775",582,0,116,3,"0.11666666666666667","0"
"57360162",3,"3364.69","1121.5633333333333",563,0,111,3,"0.31851851851851853","0"
"57392064",4,"7425.65","1856.4125",426,0,200,3,"0.027777777777777776","0"
"37379797",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"57474553",2,"5240.55","2620.275",462,1,10,2,"0","0"
"57505804",3,"6342.46","2114.153333333333",200,0,40,3,"0.15555555555555556","0"
"57523973",3,"4256.13","1418.71",444,0,140,2,"0.2962962962962963","0"
"57526322",4,"8332.82","2083.205",585,1,22,3,"0.1","0"
"57537308",3,"7737.8","2579.266666666667",584,0,115,3,"0.007407407407407408","0"
"57548210",1,"3915.04","3915.04",372,0,372,1,"0","0"
"57566548",3,"2819.86","939.9533333333334",164,1,18,3,"0.3037037037037037","0"
"57579640",1,"2687.31","2687.31",3,1,3,1,"0.4222222222222222","0"
"57642258",3,"3185.52","1061.84",353,0,71,3,"0.2814814814814815","0"
"57658033",2,"3981.47","1990.735",517,0,504,2,"0.05555555555555555","0"
"57662767",2,"1858.62","929.31",583,0,38,2,"0.18888888888888888","0"
"57674875",2,"3752.47","1876.235",513,0,290,2,"0.16666666666666666","0"
"57765367",2,"3262.34","1631.17",392,0,243,2,"0.08888888888888889","0"
"57770044",2,"1712.82","856.41",189,0,55,2,"0.3333333333333333","0"
"57833505",5,"9241.06","1848.212",567,0,306,5,"0.09333333333333334","0"
"57892837",3,"5299","1766.3333333333333",511,0,227,3,"0.17777777777777778","0"
"57896058",1,"1583.71","1583.71",461,0,461,1,"0","0"
"8205155",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"57956497",2,"4757.64","2378.82",446,0,324,2,"0.1","0"
"57967753",3,"8039.05","2679.6833333333334",513,0,40,2,"0.037037037037037035","0"
"58085779",1,"435.48","435.48",420,0,420,1,"0","0"
"58111297",3,"8053.83","2684.61",549,0,55,3,"0.1259259259259259","0"
"58115779",2,"966.15","483.075",338,0,286,2,"0.23333333333333334","0"
"58152923",1,"2125.71","2125.71",366,0,366,1,"0.24444444444444444","0"
"58170168",3,"5654","1884.6666666666667",488,1,6,3,"0.1259259259259259","0"
"58214883",2,"2231.31","1115.655",234,0,188,2,"0.17777777777777778","0"
"58415368",1,"2564.44","2564.44",547,0,547,1,"0.2222222222222222","0"
"58505903",2,"2073.37","1036.685",455,0,74,2,"0.011111111111111112","0"
"58513300",2,"2271.58","1135.79",488,0,105,2,"0.05555555555555555","0"
"58631874",1,"782.49","782.49",186,0,186,1,"0.1111111111111111","0"
"58644651",3,"6381.86","2127.286666666667",260,0,216,2,"0.11851851851851852","0"
"58873572",1,"1076.03","1076.03",516,0,516,1,"0.022222222222222223","0"
"58929595",2,"3564","1782",247,0,91,2,"0.24444444444444444","0"
"58942207",2,"5251.36","2625.68",580,0,424,2,"0.15555555555555556","0"
"58974323",2,"5648.97","2824.485",553,0,161,2,"0.18888888888888888","0"
"42797397",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"58979427",2,"6215.77","3107.885",169,0,31,2,"0.17777777777777778","0"
"59009727",2,"4736.46","2368.23",491,0,176,2,"0.3111111111111111","0"
"59094034",4,"9079.13","2269.7825",256,0,107,3,"0.1","0"
"59095971",1,"4650.66","4650.66",71,0,71,1,"0.15555555555555556","0"
"59110513",4,"10685.57","2671.3925",529,2,19,3,"0.21666666666666667","0"
"59141605",3,"948.67","316.22333333333336",550,0,48,3,"0.15555555555555556","0"
"59197894",1,"723.44","723.44",55,0,55,1,"0.3333333333333333","0"
"59207798",2,"5040.84","2520.42",577,0,46,2,"0.12222222222222222","0"
"59216664",2,"5123.14","2561.57",283,0,39,2,"0","0"
"59222551",1,"3655.01","3655.01",420,0,420,1,"0.5777777777777777","0"
"59240916",2,"6671.09","3335.545",400,0,225,2,"0.044444444444444446","0"
"59252433",4,"7848.87","1962.2175",445,0,41,3,"0.016666666666666666","0"
"59323931",1,"698.04","698.04",325,0,325,1,"0","0"
"59329145",4,"14225.1","3556.275",379,0,116,4,"0.005555555555555556","0"
"59345983",1,"674.39","674.39",271,0,271,1,"0.3111111111111111","0"
"59353207",2,"1909.75","954.875",426,0,90,2,"0.17777777777777778","0"
"59398136",4,"10547.22","2636.805",420,1,22,4,"0.044444444444444446","0"
"75482",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"59427862",1,"1036.64","1036.64",438,0,438,1,"0.24444444444444444","0"
"59436131",4,"9359.23","2339.8075",520,0,298,3,"0.044444444444444446","0"
"59485034",2,"9503.81","4751.905",447,0,35,2,"0.03333333333333333","0"
"59517074",1,"3075.26","3075.26",213,0,213,1,"0.4888888888888889","0"
"59518795",3,"4678.36","1559.4533333333334",575,0,95,2,"0.044444444444444446","0"
"59545278",3,"3392.63","1130.8766666666668",445,0,172,3,"0.11851851851851852","0"
"59619739",1,"1657.57","1657.57",380,0,380,1,"0","0"
"59620534",4,"9923.01","2480.7525",386,0,75,3,"0.05555555555555555","0"
"59643062",1,"3566.13","3566.13",281,0,281,1,"0.06666666666666667","0"
"59677346",2,"4194.46","2097.23",487,0,168,2,"0.07777777777777778","0"
"59769142",2,"3362.38","1681.19",421,0,52,2,"0.05555555555555555","0"
"59815512",2,"6177.29","3088.645",215,0,185,2,"0.011111111111111112","0"
"59830126",1,"2656.43","2656.43",12,1,12,1,"0.022222222222222223","0"
"59840071",2,"5789.88","2894.94",499,0,258,2,"0.044444444444444446","0"
"59890331",3,"13128.75","4376.25",510,0,58,3,"0.0962962962962963","0"
"59909004",1,"1620.95","1620.95",138,0,138,1,"0.3111111111111111","0"
"59930550",1,"645.44","645.44",149,0,149,1,"0.022222222222222223","0"
"92203470",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"60049160",2,"767.08","383.54",584,0,61,2,"0","0"
"60062501",2,"7537.04","3768.52",592,0,159,1,"0.32222222222222224","0"
"60210778",1,"1439.58","1439.58",230,0,230,1,"0","0"
"60275891",1,"3494.17","3494.17",320,0,320,1,"0","0"
"60300263",2,"6064.71","3032.355",394,0,374,2,"0.28888888888888886","0"
"60319216",2,"6140.18","3070.09",546,0,446,2,"0","0"
"60371334",2,"5164.37","2582.185",374,0,267,2,"0.2222222222222222","0"
"60379302",2,"5492.92","2746.46",573,0,273,2,"0","0"
"60385293",3,"8115.98","2705.326666666667",392,0,278,3,"0.2962962962962963","0"
"60399360",2,"3447.12","1723.56",319,0,48,2,"0.011111111111111112","0"
"60446619",2,"4460.76","2230.38",276,0,75,2,"0.08888888888888889","0"
"60495351",3,"4785.81","1595.27",525,0,110,3,"0.16296296296296298","0"
"60561655",2,"6304.11","3152.055",552,0,308,2,"0.044444444444444446","0"
"60565603",2,"1006.19","503.095",308,0,134,2,"0.08888888888888889","0"
"60591625",1,"906.54","906.54",22,1,22,1,"0","0"
"60620291",2,"4101.55","2050.775",489,0,104,2,"0.32222222222222224","0"
"60656482",3,"4095.76","1365.2533333333333",510,0,322,2,"0.08148148148148149","0"
"60698094",3,"7814.44","2604.8133333333335",595,0,149,3,"0.08888888888888889","0"
"60700850",2,"3452.5","1726.25",575,0,326,2,"0.011111111111111112","0"
"60728956",1,"1525.5","1525.5",331,0,331,1,"0.17777777777777778","0"
"60732869",3,"6090.19","2030.0633333333333",433,0,292,3,"0.32592592592592595","0"
"60757351",3,"6288.89","2096.2966666666666",344,0,233,2,"0.2074074074074074","0"
"60834500",2,"4441.56","2220.78",513,0,292,2,"0.16666666666666666","0"
"60904312",3,"7823.4","2607.8",498,0,116,2,"0.05925925925925926","0"
"60967677",3,"10785.9","3595.3",550,1,29,3,"0.14074074074074075","0"
"60974181",1,"160.07","160.07",384,0,384,1,"0.1111111111111111","0"
"61002154",1,"3081.38","3081.38",549,0,549,1,"0.1111111111111111","0"
"61015113",2,"2261.55","1130.775",485,0,198,2,"0","0"
"61024977",1,"1705.98","1705.98",285,0,285,1,"0.08888888888888889","0"
"61121421",3,"5801.36","1933.7866666666666",537,0,256,3,"0.14074074074074075","0"
"61182897",1,"3752.62","3752.62",43,0,43,1,"0.1111111111111111","0"
"61226563",5,"16256.42","3251.284",477,0,217,3,"0.14222222222222222","0"
"61226835",1,"806.56","806.56",279,0,279,1,"0","0"
"61320989",4,"10461.97","2615.4925",525,0,32,4,"0.14444444444444443","0"
"61406908",1,"4492.32","4492.32",288,0,288,1,"0.08888888888888889","0"
"57637943",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"61516967",3,"8423.96","2807.9866666666667",506,0,238,3,"0","0"
"61522288",2,"2502.84","1251.42",439,0,101,2,"0.14444444444444443","0"
"61618079",6,"9178.45","1529.7416666666666",578,0,36,4,"0.014814814814814815","0"
"61753272",6,"14538.67","2423.1116666666667",552,1,5,5,"0.21851851851851853","0"
"61763552",4,"10949.41","2737.3525",554,0,255,3,"0.21666666666666667","0"
"61851054",2,"4015.51","2007.755",403,0,306,2,"0","0"
"61877649",3,"7502.39","2500.7966666666666",594,0,106,3,"0.14814814814814814","0"
"61982521",5,"10978.46","2195.692",496,0,198,4,"0.057777777777777775","0"
"62068277",3,"7448.25","2482.75",492,0,200,3,"0.13333333333333333","0"
"62243869",4,"7159.55","1789.8875",502,0,197,3,"0.11666666666666667","0"
"62323608",4,"7286.99","1821.7475",348,0,144,4,"0.12777777777777777","0"
"62416456",3,"7033.82","2344.6066666666666",471,1,12,2,"0.0962962962962963","0"
"62419778",1,"1777.65","1777.65",304,0,304,1,"0","0"
"62510499",2,"5077.45","2538.725",534,0,298,2,"0.1","0"
"62526567",3,"6032.47","2010.8233333333333",221,0,38,3,"0.17037037037037037","0"
"62526813",1,"2241.22","2241.22",90,0,90,1,"0.06666666666666667","0"
"62541176",1,"1343.84","1343.84",196,0,196,1,"0.022222222222222223","0"
"50554007",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"62600289",4,"10054.71","2513.6775",468,0,39,4,"0.25","0"
"62629494",3,"4776.84","1592.28",456,0,158,3,"0.16296296296296298","0"
"62679120",3,"10117.15","3372.383333333333",573,0,246,3,"0.1259259259259259","0"
"62742797",1,"3673.81","3673.81",234,0,234,1,"0","0"
"62807542",2,"2916.54","1458.27",597,0,560,2,"0.2222222222222222","0"
"62816600",1,"3536.35","3536.35",106,0,106,1,"0.044444444444444446","0"
"62828341",1,"1826.22","1826.22",51,0,51,1,"0","0"
"62868582",1,"2537.11","2537.11",378,0,378,1,"0.044444444444444446","0"
"62917794",2,"2624.28","1312.14",546,0,344,2,"0.022222222222222223","0"
"62971413",2,"3390.27","1695.135",566,0,147,2,"0.1","0"
"63025744",1,"477.12","477.12",569,0,569,1,"0.28888888888888886","0"
"63060947",1,"3069.98","3069.98",354,0,354,1,"0.3111111111111111","0"
"63083547",2,"1624.6","812.3",486,1,25,2,"0.05555555555555555","0"
"63092485",1,"2457.47","2457.47",563,0,563,1,"0","0"
"63184222",1,"2232.82","2232.82",477,0,477,1,"0.022222222222222223","0"
"63217390",1,"1634.92","1634.92",53,0,53,1,"0","0"
"63238941",4,"10041.33","2510.3325",586,0,73,3,"0.027777777777777776","0"
"63262519",4,"7536.75","1884.1875",524,0,238,3,"0.011111111111111112","0"
"63292875",1,"1491.21","1491.21",417,0,417,1,"0","0"
"63310076",5,"16014.38","3202.876",267,0,101,5,"0.044444444444444446","0"
"63339001",3,"4555.17","1518.39",543,0,122,2,"0.14074074074074075","0"
"63349378",1,"616.62","616.62",367,0,367,1,"0.28888888888888886","0"
"63360864",5,"12957.21","2591.442",587,0,110,4,"0.044444444444444446","0"
"63368244",4,"12258.4","3064.6",404,0,36,3,"0.29444444444444445","0"
"63376126",1,"1592.28","1592.28",487,0,487,1,"0","0"
"63402854",2,"1620.52","810.26",158,0,158,2,"0.05555555555555555","0"
"63451391",1,"3934.29","3934.29",590,0,590,1,"0.6222222222222222","0"
"63571453",3,"4525.16","1508.3866666666668",526,0,153,2,"0.16296296296296295","0"
"63624332",1,"3588.19","3588.19",197,0,197,1,"0","0"
"63630649",2,"4926.34","2463.17",353,0,245,2,"0.4444444444444444","0"
"63793401",3,"5836.56","1945.52",490,1,1,3,"0.2074074074074074","0"
"63802820",4,"9875.47","2468.8675",598,1,29,3,"0.22777777777777777","0"
"63858550",2,"2467.06","1233.53",373,0,134,1,"0","0"
"63870636",1,"3988.77","3988.77",488,0,488,1,"0.022222222222222223","0"
"63948546",3,"6847.8","2282.6",587,0,150,3,"0.1259259259259259","0"
"26278566",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"63971358",3,"5982.36","1994.12",520,0,103,3,"0.05185185185185185","0"
"64017365",1,"4138.27","4138.27",584,0,584,1,"0.2","0"
"64106072",1,"281.73","281.73",521,0,521,1,"0.06666666666666667","0"
"64141971",5,"12516.49","2503.298",461,0,214,3,"0.02666666666666667","0"
"64151769",2,"4440.4","2220.2",367,1,1,2,"0.044444444444444446","0"
"64162093",3,"6292.44","2097.48",397,0,118,3,"0.014814814814814815","0"
"64197854",3,"8870.73","2956.91",361,0,231,3,"0.029629629629629627","0"
"64298209",1,"4074.16","4074.16",115,0,115,1,"0.022222222222222223","0"
"64316806",3,"2217.9","739.3",371,0,69,2,"0.06666666666666667","0"
"64403005",1,"3112.28","3112.28",102,0,102,1,"0.3111111111111111","0"
"64489709",1,"786.02","786.02",440,0,440,1,"0.28888888888888886","0"
"64497538",4,"10276.97","2569.2425",470,0,180,3,"0.2611111111111111","0"
"64535602",3,"6909.34","2303.1133333333332",456,0,55,3,"0.044444444444444446","0"
"64562786",4,"12728.96","3182.24",422,1,18,4,"0.14444444444444443","0"
"64722323",1,"3606.37","3606.37",484,0,484,1,"0.06666666666666667","0"
"64748953",1,"3157.47","3157.47",447,0,447,1,"0.28888888888888886","0"
"64795608",3,"8626.23","2875.41",404,1,1,3,"0.06666666666666667","0"
"81959925",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"64823226",1,"2704.64","2704.64",469,0,469,1,"0.3333333333333333","0"
"64846124",1,"918.45","918.45",215,0,215,1,"0.6444444444444445","0"
"64906311",1,"2890.11","2890.11",125,0,125,1,"0","0"
"64932019",2,"5715.63","2857.815",383,0,119,2,"0.2","0"
"64940409",3,"6658.51","2219.5033333333336",486,0,161,3,"0.3925925925925926","0"
"65121696",1,"4549.72","4549.72",595,0,595,1,"0.1111111111111111","0"
"65134271",3,"4895.68","1631.8933333333334",352,0,173,3,"0.25925925925925924","0"
"65221572",1,"2319.65","2319.65",384,0,384,1,"0","0"
"65294340",3,"7535.48","2511.826666666667",454,0,207,3,"0.18518518518518517","0"
"65368179",1,"976.55","976.55",55,0,55,1,"0.15555555555555556","0"
"65396354",1,"166.42","166.42",169,0,169,1,"0.022222222222222223","0"
"65406127",3,"5464.79","1821.5966666666666",327,0,170,3,"0.1111111111111111","0"
"65426878",2,"8699.3","4349.65",556,0,169,1,"0.17777777777777778","0"
"65488134",5,"14019.67","2803.934",586,1,8,5,"0.2","0"
"65514005",6,"11736.28","1956.0466666666666",597,0,86,4,"0.12222222222222222","0"
"65543312",1,"1438.16","1438.16",455,0,455,1,"0.06666666666666667","0"
"65559853",2,"7569.92","3784.96",330,0,30,2,"0","0"
"60618999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65570302",3,"5484.88","1828.2933333333333",91,0,52,3,"0.06666666666666667","0"
"65618148",2,"4899.09","2449.545",572,0,126,2,"0.07777777777777778","0"
"65660660",2,"3677.6","1838.8",500,0,158,1,"0","0"
"65772743",1,"3268.84","3268.84",243,0,243,1,"0.2222222222222222","0"
"65782437",1,"1042.86","1042.86",199,0,199,1,"0.1111111111111111","0"
"65815155",5,"12078","2415.6",563,1,24,4,"0.18222222222222223","0"
"65895091",3,"6834.72","2278.24",532,0,235,3,"0.2222222222222222","0"
"65903057",3,"7172.59","2390.8633333333332",277,0,121,3,"0.18518518518518517","0"
"65963876",2,"7538.68","3769.34",557,0,200,2,"0.14444444444444443","0"
